
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
AA:6A:EC:E2:85:BB, 2022-08-11 14:13:03, 2022-08-11 14:13:03, -91,        3, (not associated) ,
E6:2C:F8:52:C4:B3, 2022-08-11 14:13:05, 2022-08-11 14:13:05, -91,        2, (not associated) ,
E2:69:9F:CF:67:B0, 2022-08-11 14:13:05, 2022-08-11 14:13:05, -88,        2, (not associated) ,
0E:B9:19:DF:06:7B, 2022-08-11 14:15:37, 2022-08-11 14:15:37, -83,        2, (not associated) ,
AA:90:FF:9B:12:54, 2022-08-11 14:16:18, 2022-08-11 14:16:18, -89,        2, (not associated) ,
E6:C0:AF:DE:47:2F, 2022-08-11 14:16:53, 2022-08-11 14:16:53, -93,        1, (not associated) ,
22:08:F4:EA:8C:60, 2022-08-11 14:16:51, 2022-08-11 14:16:51, -91,        1, (not associated) ,
BE:EE:F1:42:F5:FD, 2022-08-11 14:17:03, 2022-08-11 14:17:03, -89,        3, (not associated) ,
7E:9B:BD:0B:5E:3C, 2022-08-11 14:17:40, 2022-08-11 14:17:40, -87,        1, (not associated) ,
3E:B5:E5:9A:F6:22, 2022-08-11 14:18:17, 2022-08-11 14:18:17, -90,        2, (not associated) ,
FA:BB:77:31:4F:DD, 2022-08-11 14:19:05, 2022-08-11 14:19:05, -87,        2, (not associated) ,
C6:D4:16:16:D2:3A, 2022-08-11 14:19:28, 2022-08-11 14:19:28, -89,        1, (not associated) ,
5A:65:BA:C9:13:87, 2022-08-11 14:20:26, 2022-08-11 14:20:26, -83,        1, (not associated) ,
22:23:F1:7E:93:9F, 2022-08-11 14:20:52, 2022-08-11 14:20:52, -90,        1, (not associated) ,
E6:3F:1D:2F:F0:27, 2022-08-11 14:25:37, 2022-08-11 14:25:37, -89,        1, (not associated) ,
16:6C:45:E7:C5:56, 2022-08-11 14:25:50, 2022-08-11 14:25:50, -83,        2, (not associated) ,
98:5D:AD:E0:12:04, 2022-08-11 14:26:06, 2022-08-11 14:26:06, -84,        2, (not associated) ,
CE:44:B7:77:72:90, 2022-08-11 14:30:14, 2022-08-11 14:30:14, -77,        2, (not associated) ,
16:12:55:AF:72:0A, 2022-08-11 14:31:38, 2022-08-11 14:31:38, -87,        1, (not associated) ,
7C:7A:91:10:92:03, 2022-08-11 14:31:50, 2022-08-11 14:31:50, -90,        1, (not associated) ,
72:D8:EA:AA:12:7B, 2022-08-11 14:38:14, 2022-08-11 14:38:14, -88,        7, (not associated) ,marianamatheus
DC:EF:CA:87:C1:DF, 2022-08-11 14:40:14, 2022-08-11 14:40:14, -91,        2, (not associated) ,
6A:1D:34:B6:94:08, 2022-08-11 14:40:42, 2022-08-11 14:40:42, -86,        1, (not associated) ,
62:44:3D:02:62:CC, 2022-08-11 14:42:28, 2022-08-11 14:42:28, -89,        1, (not associated) ,
22:88:DA:A5:4C:8F, 2022-08-11 14:43:38, 2022-08-11 14:43:38, -90,        1, (not associated) ,
46:D1:92:48:B7:21, 2022-08-11 14:44:16, 2022-08-11 14:44:16, -90,        2, (not associated) ,
56:F4:69:47:1D:F5, 2022-08-11 14:44:51, 2022-08-11 14:44:51, -90,       14, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,moto e6s 1232
E2:5C:7A:81:26:F2, 2022-08-11 14:46:02, 2022-08-11 14:46:02, -90,        1, (not associated) ,
4E:E5:0A:28:0F:58, 2022-08-11 14:46:01, 2022-08-11 14:46:01, -88,       16, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,moto e6s 1232
F0:EF:86:5B:F5:5D, 2022-08-11 13:22:06, 2022-08-11 14:46:14, -88,       12, 66:E9:CF:13:5A:BE,
7A:D7:09:2D:45:D3, 2022-08-11 14:46:29, 2022-08-11 14:46:29, -90,        1, (not associated) ,
52:80:42:03:08:0D, 2022-08-11 14:47:30, 2022-08-11 14:47:30, -87,        1, (not associated) ,
FA:D4:0C:87:D0:01, 2022-08-11 14:48:13, 2022-08-11 14:48:13, -90,       11, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,moto e6s 1232
2A:2C:AB:81:1E:EE, 2022-08-11 14:49:13, 2022-08-11 14:49:13, -88,       15, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,moto e6s 1232
E6:0D:50:1E:39:1E, 2022-08-11 14:49:27, 2022-08-11 14:49:27, -90,        1, (not associated) ,
56:F5:AF:F2:6D:4F, 2022-08-11 14:51:03, 2022-08-11 14:51:15, -90,       19, 86:7E:CA:00:3A:AE,
56:BF:44:C5:42:BD, 2022-08-11 14:51:36, 2022-08-11 14:51:49, -88,        7, (not associated) ,
52:E2:AC:0A:3A:D9, 2022-08-11 14:52:26, 2022-08-11 14:52:26, -90,        1, (not associated) ,VIVOFIBRA-2321
CA:2F:7C:68:7F:A3, 2022-08-11 14:53:01, 2022-08-11 14:53:01, -87,        1, (not associated) ,
5A:A2:21:B2:AE:52, 2022-08-11 14:55:13, 2022-08-11 14:55:13, -91,        2, (not associated) ,
F6:DC:D1:67:24:AF, 2022-08-11 14:55:14, 2022-08-11 14:55:14, -87,        1, (not associated) ,
E6:0D:26:DE:AF:44, 2022-08-11 14:56:15, 2022-08-11 14:56:15, -88,        1, (not associated) ,
56:3F:A0:B8:F6:EF, 2022-08-11 14:57:03, 2022-08-11 14:57:03, -91,        1, (not associated) ,
F2:77:91:3E:3C:48, 2022-08-11 14:57:28, 2022-08-11 14:57:28, -88,       11, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,LOHANNE-TURBOFIBRA-2G,moto e6s 1232
52:7B:C4:80:7D:44, 2022-08-11 14:57:41, 2022-08-11 14:57:41, -81,        2, (not associated) ,
E6:08:E2:3F:81:78, 2022-08-11 14:58:51, 2022-08-11 14:58:51, -90,        1, (not associated) ,
32:2A:15:A1:4A:57, 2022-08-11 14:58:49, 2022-08-11 14:59:01, -90,        8, (not associated) ,
A6:6E:07:33:1F:12, 2022-08-11 14:59:01, 2022-08-11 14:59:01, -88,        1, (not associated) ,
72:75:4C:1B:90:98, 2022-08-11 14:59:25, 2022-08-11 14:59:25, -88,        2, (not associated) ,user6725
56:25:43:61:B8:FA, 2022-08-11 15:00:28, 2022-08-11 15:00:28, -83,        2, (not associated) ,
E2:3B:B4:89:78:CD, 2022-08-11 15:00:12, 2022-08-11 15:00:49, -86,        3, (not associated) ,
C2:3D:CB:30:F5:5F, 2022-08-11 15:01:26, 2022-08-11 15:01:26, -90,        2, (not associated) ,
BE:05:2C:71:EE:5C, 2022-08-11 15:01:25, 2022-08-11 15:01:25, -83,        1, (not associated) ,
6A:72:26:A8:50:5C, 2022-08-11 15:02:06, 2022-08-11 15:02:06, -91,        1, (not associated) ,
EA:66:50:22:60:6C, 2022-08-11 15:02:51, 2022-08-11 15:02:51, -89,       16, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,moto e6s 1232
A2:90:1F:66:07:EA, 2022-08-11 15:03:25, 2022-08-11 15:03:25, -89,        2, (not associated) ,
16:FB:CE:73:52:18, 2022-08-11 15:03:30, 2022-08-11 15:03:30, -79,        1, (not associated) ,
76:D2:3A:3F:B8:1B, 2022-08-11 15:03:51, 2022-08-11 15:03:51, -90,       11, (not associated) ,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,BESTNET-FIBRA-CASA,moto e6s 1232
BA:ED:24:3D:24:02, 2022-08-11 15:03:54, 2022-08-11 15:03:54, -83,        2, (not associated) ,
82:4B:3A:F0:56:22, 2022-08-11 15:04:06, 2022-08-11 15:04:06, -82,        2, (not associated) ,
36:29:C8:11:50:CB, 2022-08-11 15:04:02, 2022-08-11 15:04:02, -81,        2, (not associated) ,
E2:DF:12:6E:B8:C8, 2022-08-11 15:04:37, 2022-08-11 15:04:37, -91,       11, (not associated) ,BESTNET-FIBRA-CASA,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,Luciano,moto e6s 1232
22:98:80:11:B7:63, 2022-08-11 15:05:24, 2022-08-11 15:05:25, -84,        2, (not associated) ,
98:5D:AD:76:CA:AE, 2022-08-11 15:05:26, 2022-08-11 15:05:26, -80,        2, (not associated) ,
3A:04:A7:2C:E5:F9, 2022-08-11 15:05:25, 2022-08-11 15:05:25, -78,        2, (not associated) ,
EA:FE:9F:8B:AE:AC, 2022-08-11 15:05:51, 2022-08-11 15:05:51, -90,        1, (not associated) ,
66:AE:D2:02:22:50, 2022-08-11 15:05:49, 2022-08-11 15:05:50, -83,        4, (not associated) ,
06:E5:FD:B5:6B:2D, 2022-08-11 15:06:25, 2022-08-11 15:06:25, -84,        1, (not associated) ,
66:11:6D:81:B1:0E, 2022-08-11 15:06:27, 2022-08-11 15:06:27, -80,        1, (not associated) ,
A6:25:8D:08:EA:4B, 2022-08-11 15:06:50, 2022-08-11 15:06:50, -81,        3, (not associated) ,
92:A5:09:02:F8:E7, 2022-08-11 15:07:14, 2022-08-11 15:07:14, -89,        2, (not associated) ,
D2:D3:ED:27:E1:2D, 2022-08-11 15:07:28, 2022-08-11 15:07:29, -88,       19, (not associated) ,BESTNET-FIBRA-CASA,Luciano,CHURRASCARIA DO BRANCO-2G,BESTNET-FIBRA-CASA_5G,(((CORDEIRO AVIAMENTO 2G))),LOHANNE-TURBOFIBRA-2G,moto e6s 1232
22:53:0C:71:7A:44, 2022-08-11 15:07:25, 2022-08-11 15:07:25, -85,        2, (not associated) ,
36:F8:CC:A1:7D:0A, 2022-08-11 15:07:50, 2022-08-11 15:07:50, -81,        3, (not associated) ,
FA:30:FC:E9:1A:16, 2022-08-11 15:08:01, 2022-08-11 15:08:01, -85,        2, (not associated) ,
D6:DA:B0:D0:A6:5E, 2022-08-11 15:08:01, 2022-08-11 15:08:01, -84,        2, (not associated) ,
32:2A:D6:61:D3:6C, 2022-08-11 15:08:14, 2022-08-11 15:08:14, -84,        1, (not associated) ,
D6:88:EB:25:E9:ED, 2022-08-11 15:08:26, 2022-08-11 15:08:26, -88,        2, (not associated) ,
36:CA:14:79:57:F1, 2022-08-11 15:08:25, 2022-08-11 15:08:25, -83,        2, (not associated) ,
92:F6:F2:12:83:B4, 2022-08-11 15:08:50, 2022-08-11 15:08:50, -92,        1, (not associated) ,
86:25:0D:10:9A:34, 2022-08-11 15:09:29, 2022-08-11 15:09:29, -86,        3, (not associated) ,#NET-CLARO-WIFI
5C:CD:5B:98:FF:D6, 2022-08-11 12:14:04, 2022-08-11 15:10:03, -89,        4, (not associated) ,DIRECT-
5A:75:CA:CA:51:05, 2022-08-11 15:12:53, 2022-08-11 15:12:53, -84,        2, (not associated) ,CERTILI  2G
4A:2F:6C:FB:98:D7, 2022-08-11 15:16:40, 2022-08-11 15:16:40, -88,        2, (not associated) ,
DE:38:9D:97:14:29, 2022-08-11 15:17:38, 2022-08-11 15:17:38, -92,        1, (not associated) ,
1E:C6:94:C7:0E:C9, 2022-08-11 15:17:40, 2022-08-11 15:17:40, -86,        2, (not associated) ,
DA:A1:19:07:CB:11, 2022-08-11 15:17:52, 2022-08-11 15:17:52, -90,        1, (not associated) ,
FE:30:C7:1D:7A:9D, 2022-08-11 15:18:15, 2022-08-11 15:18:15, -87,        3, (not associated) ,
06:58:1C:A5:C5:6A, 2022-08-11 15:19:40, 2022-08-11 15:19:40, -75,        2, (not associated) ,
72:D3:32:73:25:2D, 2022-08-11 15:20:53, 2022-08-11 15:21:17, -91,       59, D8:C6:78:25:A2:27,VIVOFIBRA-A220-5G
4A:64:F8:80:AF:61, 2022-08-11 15:22:25, 2022-08-11 15:22:25, -89,        3, (not associated) ,
96:0F:E2:8A:A5:9F, 2022-08-11 15:22:27, 2022-08-11 15:22:27, -89,        7, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G
7E:FD:48:CF:4F:E6, 2022-08-11 15:22:50, 2022-08-11 15:22:50, -91,        4, (not associated) ,Luciano,BESTNET-FIBRA-CASA,CHURRASCARIA DO BRANCO-2G
7A:FD:73:AA:81:11, 2022-08-11 15:23:15, 2022-08-11 15:23:15, -84,        4, (not associated) ,
F2:0C:08:9E:39:E5, 2022-08-11 15:23:25, 2022-08-11 15:23:25, -88,        6, (not associated) ,
DE:2A:FD:FA:B2:A1, 2022-08-11 15:23:41, 2022-08-11 15:23:41, -91,       13, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,moto e6s 1232
DA:3B:C3:AF:F5:09, 2022-08-11 15:23:49, 2022-08-11 15:23:49, -90,        2, (not associated) ,
E6:9F:37:7C:69:AE, 2022-08-11 15:24:04, 2022-08-11 15:24:04, -91,        6, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G
22:D8:B3:CC:B6:1D, 2022-08-11 15:24:04, 2022-08-11 15:24:04, -86,        2, (not associated) ,
06:29:25:18:4C:10, 2022-08-11 15:24:27, 2022-08-11 15:24:27, -89,        2, (not associated) ,
46:7C:E8:42:B6:5A, 2022-08-11 15:24:39, 2022-08-11 15:24:39, -88,        2, (not associated) ,
62:63:91:A9:52:26, 2022-08-11 15:24:38, 2022-08-11 15:24:38, -87,        2, (not associated) ,
A2:40:07:D3:9D:93, 2022-08-11 15:24:49, 2022-08-11 15:24:49, -88,        4, (not associated) ,
22:A1:07:AF:FA:A6, 2022-08-11 15:24:50, 2022-08-11 15:24:50, -85,        2, (not associated) ,
02:71:0F:69:98:86, 2022-08-11 15:25:01, 2022-08-11 15:25:01, -88,        2, (not associated) ,
CA:FE:2E:39:96:E5, 2022-08-11 15:25:41, 2022-08-11 15:25:41, -89,       16, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,moto e6s 1232
D6:1A:B5:EC:64:89, 2022-08-11 15:25:51, 2022-08-11 15:25:52, -87,        4, (not associated) ,
1A:B1:71:ED:29:51, 2022-08-11 15:26:27, 2022-08-11 15:26:27, -80,        2, (not associated) ,
A6:EF:7F:49:FA:35, 2022-08-11 15:26:41, 2022-08-11 15:26:41, -89,       16, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G))),CHURRASCARIA DO BRANCO-2G,LOHANNE-TURBOFIBRA-2G,moto e6s 1232
AE:7B:A5:6E:95:D0, 2022-08-11 15:26:37, 2022-08-11 15:26:37, -78,       10, (not associated) ,WIST_5G,MC 251,Mikaella_JDN_984201768,VIVO-488C
46:80:D1:63:4F:B5, 2022-08-11 15:26:50, 2022-08-11 15:26:50, -88,        2, (not associated) ,
A2:D8:51:1C:E9:2A, 2022-08-11 15:28:16, 2022-08-11 15:28:16, -89,        2, (not associated) ,
4E:FF:45:11:A2:45, 2022-08-11 15:29:37, 2022-08-11 15:29:37, -89,        2, (not associated) ,
4A:5B:80:87:E4:21, 2022-08-11 15:30:29, 2022-08-11 15:30:29, -91,        1, (not associated) ,
A6:A6:73:04:B3:17, 2022-08-11 15:30:54, 2022-08-11 15:30:54, -89,        1, (not associated) ,
06:F9:93:C0:F8:B6, 2022-08-11 15:31:01, 2022-08-11 15:31:01, -86,        2, (not associated) ,
36:99:9D:D4:2D:9D, 2022-08-11 15:32:05, 2022-08-11 15:32:05, -89,        1, (not associated) ,
16:4E:8C:A3:41:A5, 2022-08-11 15:32:02, 2022-08-11 15:32:02, -76,        4, (not associated) ,
0C:1C:57:55:02:C9, 2022-08-11 15:32:18, 2022-08-11 15:32:18, -87,        2, (not associated) ,
4A:5E:AA:BB:DC:F9, 2022-08-11 15:32:27, 2022-08-11 15:32:27, -87,        2, (not associated) ,
6E:1C:BA:94:2D:4E, 2022-08-11 15:32:41, 2022-08-11 15:32:41, -84,        1, (not associated) ,
DE:CA:DF:5E:1F:5F, 2022-08-11 15:33:14, 2022-08-11 15:33:14, -85,        1, (not associated) ,
66:B6:D8:39:D0:9A, 2022-08-11 15:34:40, 2022-08-11 15:34:40, -91,        3, (not associated) ,
CE:7B:93:32:AC:B0, 2022-08-11 15:35:26, 2022-08-11 15:35:26, -89,        2, 00:25:00:FF:94:73,
3E:7B:81:F0:BC:05, 2022-08-11 15:36:16, 2022-08-11 15:36:16, -90,        6, (not associated) ,
BA:88:EE:06:51:9B, 2022-08-11 15:36:14, 2022-08-11 15:36:14, -89,        3, (not associated) ,
DE:3D:E2:CC:B6:1E, 2022-08-11 11:01:11, 2022-08-11 15:36:42, -87,       11, (not associated) ,
60:1D:91:68:1A:34, 2022-08-11 15:37:05, 2022-08-11 15:37:05, -87,        1, (not associated) ,
8E:99:9F:A7:E1:84, 2022-08-11 15:38:03, 2022-08-11 15:38:03, -91,        1, (not associated) ,
E6:BA:38:B1:2D:9A, 2022-08-11 15:38:28, 2022-08-11 15:38:28, -88,        1, (not associated) ,
66:DF:90:02:F9:14, 2022-08-11 15:39:05, 2022-08-11 15:39:05, -90,        3, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G
60:1D:91:5B:4A:B4, 2022-08-11 15:39:17, 2022-08-11 15:39:17, -88,        1, (not associated) ,
56:6D:AF:20:8A:2B, 2022-08-11 15:39:27, 2022-08-11 15:39:27, -90,        4, (not associated) ,
96:DF:34:16:24:A1, 2022-08-11 15:39:29, 2022-08-11 15:39:29, -90,        1, (not associated) ,
16:47:A3:D8:E9:2B, 2022-08-11 15:39:29, 2022-08-11 15:39:29, -89,        1, (not associated) ,
D0:3F:AA:5E:D7:65, 2022-08-11 15:39:51, 2022-08-11 15:39:51, -88,        2, 66:05:E4:5E:98:85,
E6:2E:D8:A9:3F:6F, 2022-08-11 15:39:54, 2022-08-11 15:39:54, -88,        2, (not associated) ,
A6:00:EC:96:9A:BB, 2022-08-11 15:39:38, 2022-08-11 15:39:51, -83,        5, (not associated) ,
42:F7:F8:7D:0E:1A, 2022-08-11 15:39:51, 2022-08-11 15:39:51, -83,        1, 66:05:E4:5E:98:85,
22:87:DD:0D:27:68, 2022-08-11 15:40:27, 2022-08-11 15:40:27, -90,        1, (not associated) ,
02:EA:80:5B:C7:3B, 2022-08-11 15:40:29, 2022-08-11 15:40:29, -90,        1, (not associated) ,
7E:9F:71:D8:AA:DF, 2022-08-11 15:40:30, 2022-08-11 15:40:30, -89,        1, (not associated) ,BESTNET-FIBRA-CASA
CA:D4:CA:4A:95:7E, 2022-08-11 15:40:30, 2022-08-11 15:40:30, -86,        2, (not associated) ,
C2:7E:1D:5D:05:AD, 2022-08-11 15:40:42, 2022-08-11 15:40:42, -86,        2, (not associated) ,
FE:9E:7D:C3:21:0E, 2022-08-11 15:40:53, 2022-08-11 15:40:53, -75,        7, (not associated) ,
16:BB:59:D3:24:74, 2022-08-11 15:41:54, 2022-08-11 15:41:54, -87,        2, (not associated) ,
00:0C:E7:B8:0E:1F, 2022-08-11 15:42:53, 2022-08-11 15:42:53, -87,        2, (not associated) ,
4E:C0:6B:8E:D2:8A, 2022-08-11 15:43:03, 2022-08-11 15:43:03, -92,        1, (not associated) ,
84:37:D5:76:31:D9, 2022-08-11 15:43:12, 2022-08-11 15:43:13, -90,        4, (not associated) ,
32:04:1A:07:5C:91, 2022-08-11 15:43:17, 2022-08-11 15:43:17, -89,        2, (not associated) ,
A6:DC:BE:E8:E2:67, 2022-08-11 15:43:42, 2022-08-11 15:43:42, -90,        7, (not associated) ,BESTNET-FIBRA-CASA,BESTNET-FIBRA-CASA_5G,Luciano,(((CORDEIRO AVIAMENTO 2G))),moto e6s 1232
D2:73:DC:F1:D9:46, 2022-08-11 15:43:54, 2022-08-11 15:43:54, -85,        2, (not associated) ,
62:5E:3E:6E:55:48, 2022-08-11 15:43:50, 2022-08-11 15:44:02, -86,        4, 00:25:00:FF:94:73,
9A:1A:6F:01:44:FC, 2022-08-11 15:44:17, 2022-08-11 15:44:17, -91,        2, (not associated) ,PCASA30
32:1E:C6:A6:35:AD, 2022-08-11 15:44:30, 2022-08-11 15:44:30, -84,        1, (not associated) ,
AA:93:02:CF:18:24, 2022-08-11 15:44:54, 2022-08-11 15:44:54, -90,        1, (not associated) ,fazenda@bignet
82:4A:A7:DA:9B:27, 2022-08-11 15:48:27, 2022-08-11 15:48:27, -90,        2, (not associated) ,
B6:32:EC:2A:50:B4, 2022-08-11 15:49:51, 2022-08-11 15:49:51, -87,        2, (not associated) ,
EE:A6:C5:FC:1E:3A, 2022-08-11 15:50:06, 2022-08-11 15:50:06, -89,        2, (not associated) ,
22:20:76:16:7F:8E, 2022-08-11 15:50:37, 2022-08-11 15:50:37, -92,        1, (not associated) ,
1E:A0:F4:DB:A1:8A, 2022-08-11 15:50:40, 2022-08-11 15:50:40, -88,        2, (not associated) ,
DE:77:F6:93:AC:13, 2022-08-11 15:50:52, 2022-08-11 15:50:52, -89,        2, (not associated) ,
7C:7A:91:B9:81:7E, 2022-08-11 11:46:52, 2022-08-11 15:50:54, -88,       23, (not associated) ,
9A:1B:A4:B9:3F:E1, 2022-08-11 15:51:06, 2022-08-11 15:51:06, -83,        3, (not associated) ,
02:9E:B9:98:17:B2, 2022-08-11 15:52:05, 2022-08-11 15:52:05, -90,        1, (not associated) ,
2A:6A:DE:0E:CB:61, 2022-08-11 15:53:53, 2022-08-11 15:53:53, -79,        2, (not associated) ,
F6:F1:E1:E5:04:50, 2022-08-11 15:54:16, 2022-08-11 15:54:16, -87,        2, (not associated) ,
52:98:39:9A:19:16, 2022-08-11 15:54:54, 2022-08-11 15:54:54, -92,        1, (not associated) ,
E6:5F:89:B8:BD:56, 2022-08-11 15:56:05, 2022-08-11 15:56:05, -83,        2, (not associated) ,
D2:BB:96:B2:9C:5A, 2022-08-11 15:56:30, 2022-08-11 15:56:30, -90,        2, (not associated) ,
36:8F:5C:95:73:B1, 2022-08-11 15:56:30, 2022-08-11 15:56:30, -87,        2, (not associated) ,
EA:E0:73:55:71:14, 2022-08-11 15:58:04, 2022-08-11 15:58:04, -89,        2, (not associated) ,
B6:4F:58:38:2A:F9, 2022-08-11 15:58:49, 2022-08-11 15:58:49, -90,        3, (not associated) ,Galaxy Note10+,Sergio
9E:B5:AD:A4:3C:54, 2022-08-11 15:58:54, 2022-08-11 15:58:54, -89,        1, (not associated) ,
72:A9:CD:51:6B:67, 2022-08-11 15:59:14, 2022-08-11 15:59:14, -89,        1, (not associated) ,
56:DF:CA:B9:1E:F4, 2022-08-11 16:01:26, 2022-08-11 16:01:26, -86,        1, (not associated) ,
4E:52:5A:5B:02:69, 2022-08-11 16:03:06, 2022-08-11 16:03:06, -89,        1, (not associated) ,
48:51:22:88:CF:61, 2022-08-11 16:04:28, 2022-08-11 16:04:28, -84,        2, (not associated) ,
DA:64:FC:E8:10:21, 2022-08-11 16:08:25, 2022-08-11 16:08:25, -89,        4, (not associated) ,hoteis
DA:A1:19:2A:C4:42, 2022-08-11 16:09:17, 2022-08-11 16:09:17, -84,        2, (not associated) ,
46:6C:C8:9E:5D:1D, 2022-08-11 15:58:17, 2022-08-11 16:10:49, -90,        7, (not associated) ,
5A:20:59:66:56:6B, 2022-08-11 16:11:27, 2022-08-11 16:11:27, -93,        1, (not associated) ,
B6:26:7E:DC:BD:1B, 2022-08-11 16:11:30, 2022-08-11 16:11:30, -91,        2, (not associated) ,
F6:1B:A8:EE:2C:2F, 2022-08-11 16:11:30, 2022-08-11 16:11:30, -84,        2, (not associated) ,
16:0C:BB:EE:20:A6, 2022-08-11 16:11:49, 2022-08-11 16:11:49, -90,        1, (not associated) ,
56:F0:1E:75:AE:6D, 2022-08-11 16:13:17, 2022-08-11 16:13:17, -90,        1, (not associated) ,
D2:75:C5:6A:EB:43, 2022-08-11 16:13:18, 2022-08-11 16:13:18, -89,        5, (not associated) ,
CE:63:93:2E:E9:F3, 2022-08-11 16:14:39, 2022-08-11 16:14:39, -89,        3, (not associated) ,
06:F9:93:E6:E7:1D, 2022-08-11 16:17:54, 2022-08-11 16:17:54, -88,        2, (not associated) ,
7E:4B:98:DB:27:03, 2022-08-11 16:19:05, 2022-08-11 16:19:05, -91,        8, (not associated) ,familia dias,familia monteiro,maria,mob familia monteiro,claro
9A:0A:6E:EC:9A:F2, 2022-08-11 16:19:26, 2022-08-11 16:19:26, -82,        1, (not associated) ,
6E:6C:F3:48:0E:44, 2022-08-11 16:20:18, 2022-08-11 16:20:18, -87,        2, (not associated) ,
8E:B4:66:65:70:D1, 2022-08-11 16:20:42, 2022-08-11 16:20:42, -86,        1, (not associated) ,
FA:14:B5:68:8A:63, 2022-08-11 16:23:26, 2022-08-11 16:23:26, -83,        2, (not associated) ,
D4:63:C6:8E:53:07, 2022-08-11 16:24:42, 2022-08-11 16:24:42, -87,        2, (not associated) ,
CA:40:77:4E:9D:37, 2022-08-11 16:24:42, 2022-08-11 16:24:42, -85,        2, (not associated) ,
FA:99:E0:3C:FF:F8, 2022-08-11 16:24:52, 2022-08-11 16:24:52, -90,        1, (not associated) ,
8C:F1:12:BD:41:8D, 2022-08-11 16:24:58, 2022-08-11 16:25:18, -87,        7, (not associated) ,
DA:6C:25:73:29:1E, 2022-08-11 16:27:02, 2022-08-11 16:27:02, -85,        1, (not associated) ,
26:CF:0D:37:E7:E2, 2022-08-11 15:10:51, 2022-08-11 16:28:26, -90,        3, (not associated) ,Escritorio_Visitantes
EE:BF:89:DE:EA:78, 2022-08-11 16:29:30, 2022-08-11 16:29:30, -92,        1, (not associated) ,NeT 639
DA:E9:D2:31:C0:30, 2022-08-11 16:29:30, 2022-08-11 16:29:30, -91,        1, (not associated) ,
5C:CD:5B:21:F4:44, 2022-08-11 10:42:00, 2022-08-11 16:30:38, -90,       12, 14:6B:9A:16:6E:02,
CA:3E:83:66:2D:8F, 2022-08-11 16:30:52, 2022-08-11 16:30:52, -86,        2, (not associated) ,
CA:0F:E4:8D:91:97, 2022-08-11 16:31:05, 2022-08-11 16:31:05, -87,        1, (not associated) ,
04:92:26:51:CF:F9, 2022-08-11 15:40:36, 2022-08-11 16:31:27, -91,       11, (not associated) ,AP302
86:DC:AE:A9:2E:05, 2022-08-11 16:36:16, 2022-08-11 16:36:16, -90,        1, (not associated) ,
EA:54:3A:8C:8A:BE, 2022-08-11 16:36:27, 2022-08-11 16:36:27, -89,        2, (not associated) ,
A6:AF:FB:0E:79:7E, 2022-08-11 16:36:50, 2022-08-11 16:37:04, -92,       21, 86:7E:CA:00:3A:AE,VIVOFIBRA-3AA1
